Source,Treatment,Block,Row,PosInRow,Tag,ID,Surv_2022,Survival_20230615,Flowering_20230615,Notes_20230615,Survival_20230620,Flowering_20230620,Notes_20230620,Survival_20230629,Flowering_20230629,Notes_20230629,Survival_20230705,Flowering_20230705,Notes_20230705,Survival_20230728,Flowering_20230728,SentForSequencing_20230803,Survival_20230801,Flowering_20230801,Notes_20230801,Survival_20230927,Flowering_20230927,Height_20230927,Notes_20230927,ExcludePhenoDueToInconsistData,ExcludeSurvDueToInconsistData,ExcludeSzDueToUncertainty,Notes.x,SOURCE_CODE,HexCode_Indv,Long,Lat,SdZone,Notes.y,Tmin_Class,AHM_class,seed_zone,New_label,PopAbbrev,SdZnCol,SdZnAbbrev,PopCol,PopOrder,ARFR22$ExcludeBcNotReplaced,ARFR24$ExcludeBcHarvest
ARFR-AZ930-422-NAVAJO-18,black,1,1,43,NA,43,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,49.5,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,1,1,44,NA,44,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,51,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,1,45,150,45,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,1,46,NA,46,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,58.5,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-WY040-71-10,black,1,1,47,NA,47,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,46,NA,NA,NA,NA,NA,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,1,1,48,NA,48,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,50.4,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-WY040-71-10,black,1,1,49,NA,49,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,49.4,dry,NA,NA,NA,NA,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-CO932-294-11,black,1,1,50,151,50,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,49.9,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-WY040-71-10,black,1,1,51,NA,51,1,1,0,NA,1,1,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,54.6,NA,NA,NA,NA,NA,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,1,52,NA,52,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,Y,1,1,NA,1,1,45.4,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,1,53,NA,53,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,37.4,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,1,54,NA,54,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,51.2,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,1,55,152,55,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,42,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,1,2,1,141,56,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,64.5,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-CO932-294-11,black,1,2,2,NA,57,1,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,1,Y,1,1,NA,1,1,52.1,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-NM930N-66-11,black,1,2,3,NA,58,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,70.6,NA,NA,NA,NA,NA,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-NM930N-66-11,black,1,2,4,NA,59,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,74.2,NA,NA,NA,NA,NA,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-NM930N-66-11,black,1,2,5,142,60,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,66.5,NA,NA,NA,NA,NA,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,2,6,NA,61,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,51,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,7,NA,62,1,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,0,N,1,0,NA,1,1,60,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-CO932-294-11,black,1,2,8,NA,63,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,62.9,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-294-11,#ABDDA4,-105.2030833,39.78458333,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.4,#698b69,"semi-humid, warm",#ABDDA4,H,NA,NA
ARFR-WY040-71-10,black,1,2,9,NA,64,1,1,1,NA,1,1,NA,1,1,NA,1,1,NA,1,1,Y,1,1,NA,1,1,55,NA,NA,NA,NA,NA,ARFR4-SOS-WY040-71-10,#66C2A5,-109.2433156,41.13271889,5 - 10 Deg. F. / 3 - 6,,5 - 10 Deg. F.,6-Mar,5 - 10 Deg. F. / 3 - 6,5 - 10 / semi-humid,WY.1,#a5c2f1,"semi-humid, cold",#66C2A5,I,NA,NA
ARFR-AZ930-422-NAVAJO-18,black,1,2,10,143,65,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,69.6,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-422-NAVAJO-18,#D53E4F,-110.431,36.56805,15 - 20 Deg. F. / 6 - 12,Lats corrected 20230127,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.2,#ee5c42,"semi-arid, warm",#D53E4F,B,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,2,11,NA,66,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,Y,1,1,NA,1,1,64.7,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-UT080-109-UINTAH-12,black,1,2,12,NA,67,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,57,NA,NA,NA,NA,NA,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,13,NA,68,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,Y,1,1,NA,1,1,54.1,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,1,2,14,NA,69,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,71.7,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,2,15,144,70,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,55.1,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,2,16,NA,71,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,43.8,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,17,NA,72,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,59.4,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-UT080-109-UINTAH-12,black,1,2,18,NA,73,1,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,1,N,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,1,2,19,NA,74,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,60.5,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,1,2,20,145,75,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,52.4,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-UT080-109-UINTAH-12,black,1,2,21,NA,76,1,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,1,N,1,1,NA,1,1,75.4,NA,NA,NA,NA,NA,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,Y
ARFR-WY050-49-FREMONT-12,black,1,2,22,NA,77,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-AZ930-423-NAVAJO-18,black,1,2,23,NA,78,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,60.9,NA,NA,NA,NA,NA,ARFR4-SOS-AZ930-423-NAVAJO-18,#9E0142,-110.431,36.45877,15 - 20 Deg. F. / 6 - 12,SdZones downloaded 20230823,15 - 20 Deg. F.,12-Jun,15 - 20 Deg. F. / 6 - 12,15 - 20 / semi-arid,AZ.1,#ee5c42,"semi-arid, warm",#9E0142,A,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,2,24,NA,79,1,1,0,NA,1,1,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,15.5,"very small, original?",Y,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,25,146,80,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,53,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,2,26,NA,81,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,N,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,27,NA,82,1,1,0,NA,1,0,NA,1,0,NA,1,0,NA,1,1,N,1,1,NA,1,1,54,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,2,28,NA,83,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,48,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-WY050-151-FREMONT-16,black,1,2,29,NA,84,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,51,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-151-FREMONT-16,#3288BD,-108.1704472,42.47886111,10 - 15 Deg. F. / 6 - 12,,10 - 15 Deg. F.,12-Jun,10 - 15 Deg. F. / 6 - 12,10 - 15 / semi-arid,WY.2,#cd8500,"semi-arid, cool",#3288BD,J,NA,NA
ARFR-CO932-316-JEFFERSON-12,black,1,2,30,147,85,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,61.5,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-316-JEFFERSON-12,#FFFF85,-105.358,39.66325,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.3,#698b69,"semi-humid, warm",#FFFF85,F,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,31,NA,86,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,41,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,32,NA,87,1,1,1,NA,1,1,NA,1,0,NA,1,0,NA,1,1,N,1,1,NA,1,1,37,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,33,NA,88,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,45.5,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-UT080-109-UINTAH-12,black,1,2,34,NA,89,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,N,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,ARFR4-SOS-UT080-109-UINTAH-12,#aabe7f,-109.1426444,39.70802222,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,UT.1,#66e566,"semi-humid, cool",#aabe7f,G,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,2,35,148,90,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,N,1,1,NA,1,1,49.5,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,36,NA,91,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,N,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,37,NA,92,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,Y,1,1,NA,0,NA,NA,NA,NA,Y,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
ARFR-WY930-44-LASANIMAS-13,black,1,2,38,NA,93,1,1,0,NA,1,0,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,61,NA,NA,NA,NA,NA,ARFR4-SOS-WY930-44-LASANIMAS-13,#FDAE61,-104.6423889,37.16547222,15 - 20 Deg. F. / 3 - 6,,15 - 20 Deg. F.,6-Mar,15 - 20 Deg. F. / 3 - 6,15 - 20 / semi-humid,CO.1,#698b69,"semi-humid, warm",#FDAE61,D,NA,NA
ARFR-NM930N-66-11,black,1,2,39,NA,94,1,1,NA,NA,1,NA,NA,1,0,NA,1,1,NA,1,1,N,1,1,NA,1,1,70.5,NA,NA,NA,NA,NA,ARFR4-SOS-NM930N-66-11,#F46D43,-107.2045028,36.76818611,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,NM.1,#66e566,"semi-humid, cool",#F46D43,C,NA,NA
ARFR-WY050-49-FREMONT-12,black,1,2,40,149,95,1,1,0,NA,1,0,NA,1,1,NA,1,1,NA,1,1,Y,1,1,NA,1,1,47.3,NA,NA,NA,NA,NA,ARFR4-SOS-WY050-49-FREMONT-12,#5E4FA2,-109.34775,43.42663611,5 - 10 Deg. F. / 6 - 12,,5 - 10 Deg. F.,12-Jun,5 - 10 Deg. F. / 6 - 12,5 - 10 / semi-arid,WY.3,#ffb90f,"semi-arid, cold",#5E4FA2,K,NA,NA
ARFR-CO932-314-JEFFERSON-12,black,1,2,41,NA,96,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,N,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,ARFR4-SOS-CO932-314-JEFFERSON-12,#FEE08B,-105.3553333,39.40902778,10 - 15 Deg. F. / 3 - 6,,10 - 15 Deg. F.,6-Mar,10 - 15 Deg. F. / 3 - 6,10 - 15 / semi-humid,CO.2,#66e566,"semi-humid, cool",#FEE08B,E,NA,NA
